"1","
"
"1","[271]"
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1","
"
"1","[286]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[301]"
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[316]"
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1","
"
"1","[331]"
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1","
"
"1","[346]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[361]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1","
"
"1","[376]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1","
"
"1","[391]"
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[406]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[421]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1","
"
"1","[436]"
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1","
"
"1","[451]"
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[466]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1","
"
"1","[481]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[496]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1","
"
"1","[511]"
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[526]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[541]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1","
"
"1","[556]"
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""B"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""M"""
"1"," ""B"""
"1","
"
"0","#see if there's any missing value in this dataset#"
"0","cancer_sample[!complete.cases(cancer_sample),]"
